Date,Time,IP Address,HTTP Method,Request,Status Code,Gender,Sport Viewed,Ad Displayed,Rating,Feedback,Session Duration (seconds),Continent,Country,Latitude,Longitude
2024-02-22,01:24:35,154.115.250.0,PUT,/shop,200,Female,Football,Yes,2,Excellent,8343,Europe,Belgium,50.5039,4.4699
2023-12-16,20:04:36,78.0.35.46,GET,/fixtures,304,Male,Netball,No,1,Average,7761,South America,Chile,-35.6751,-71.543
2023-12-31,03:52:50,194.31.234.110,GET,/fanzone,304,Female,Basketball,No,4,Good,10231,North America,Jamaica,18.1096,-77.2975
2024-01-13,09:36:52,197.159.249.10,PUT,/fanzone,200,Male,Football,Yes,2,Poor,10022,Europe,United Kingdom,55.3781,-3.436
2024-01-08,14:20:21,66.232.105.140,GET,/players,200,Female,Boxing,No,4,Good,9669,Asia,Pakistan,30.3753,69.3451
2023-12-18,14:21:10,70.119.43.237,GET,/fanzone,200,Female,Boxing,Yes,2,Average,2323,South America,Venezuela,6.4238,-66.5897
2024-02-17,06:50:42,161.159.254.96,GET,/news,200,Male,Boxing,No,2,Poor,7260,South America,Paraguay,-23.4425,-58.4438
2024-04-15,10:05:35,76.145.225.134,POST,/tickets,404,Male,Basketball,No,3,Excellent,5202,North America,Cuba,21.5218,-77.7812
2024-02-23,10:33:16,22.148.166.173,POST,/fanzone,304,Male,Baseball,No,4,Average,10686,Africa,South Africa,-30.5595,22.9375
2023-12-10,09:11:57,178.202.190.115,POST,/teams,404,Female,Swimming,Yes,2,Poor,3511,Africa,Morocco,31.7917,7.0926
2023-12-16,05:08:27,205.53.218.17,PUT,/events,200,Female,Netball,No,2,Excellent,7061,North America,Cuba,21.5218,-77.7812
2024-03-17,04:36:18,184.192.241.178,GET,/news,304,Male,Basketball,Yes,1,Excellent,1595,Europe,Romania,45.9432,24.9668
2024-02-16,14:18:02,181.94.162.60,GET,/shop,304,Female,Netball,No,2,Average,871,South America,Venezuela,6.4238,-66.5897
2024-02-23,06:30:06,101.235.243.46,PUT,/news,304,Female,Football,Yes,2,Excellent,4919,Europe,Germany,51.1657,10.4515
2024-01-31,04:11:30,64.92.20.242,POST,/contact,404,Male,Boxing,Yes,1,Poor,8925,South America,Argentina,-38.4161,-63.6167
2024-03-07,20:35:03,173.89.59.124,GET,/tickets,200,Male,Netball,Yes,1,Average,6056,Africa,Kenya,-0.0236,37.9062
2024-05-03,16:03:51,69.154.150.28,PUT,/fixtures,304,Male,Swimming,Yes,3,Good,3511,North America,Cuba,21.5218,-77.7812
2023-12-04,07:50:19,67.14.113.240,POST,/tickets,304,Female,Swimming,Yes,3,Good,11384,Asia,China,35.8617,104.1954
2024-04-04,23:52:49,13.199.201.207,PUT,/fanzone,304,Male,Football,Yes,4,Excellent,5674,Africa,Nigeria,9.082,8.6753
2023-12-28,04:31:16,70.1.63.38,PUT,/news,304,Female,Tennis,No,2,Average,10100,South America,Chile,-35.6751,-71.543
2024-02-28,19:52:30,131.149.14.28,POST,/tickets,404,Male,Netball,No,5,Average,11096,Asia,China,35.8617,104.1954
2024-01-26,17:04:25,220.254.121.70,PUT,/about,404,Female,Football,No,1,Excellent,8032,Asia,Philippines,12.8797,121.774
2023-11-24,18:09:52,83.249.173.85,POST,/events,404,Female,Boxing,No,4,Poor,10539,Europe,Spain,40.4637,-3.7492
2024-01-07,14:50:01,81.63.134.201,PUT,/teams,200,Female,Boxing,No,5,Excellent,6238,Asia,Pakistan,30.3753,69.3451
2024-01-23,22:06:30,17.179.243.190,POST,/about,200,Male,Tennis,Yes,2,Poor,6071,Asia,Vietnam,14.0583,108.2772
2024-02-26,23:48:16,119.14.209.77,POST,/events,304,Male,Netball,No,4,Poor,9690,North America,Jamaica,18.1096,-77.2975
2023-12-02,12:29:23,122.11.144.22,POST,/fixtures,404,Male,Boxing,No,4,Poor,9323,Asia,Indonesia,-0.7893,113.9213
2024-02-18,14:57:47,186.111.24.53,PUT,/tickets,304,Female,Football,No,4,Average,7387,Asia,China,35.8617,104.1954
2024-04-15,14:36:25,212.84.145.101,PUT,/contact,304,Male,Netball,No,2,Poor,10775,Europe,Belgium,50.5039,4.4699
2024-05-08,10:22:35,176.249.30.21,GET,/shop,404,Female,Basketball,No,5,Excellent,7160,Africa,Kenya,-0.0236,37.9062
2024-01-11,08:52:30,1.192.9.166,PUT,/teams,404,Female,Boxing,Yes,5,Good,1960,North America,Mexico,23.6345,-102.5528
2024-04-14,10:15:11,56.56.32.9,PUT,/news,404,Male,Baseball,No,5,Average,3525,South America,Paraguay,-23.4425,-58.4438
2024-01-02,03:41:36,52.43.46.190,GET,/contact,200,Male,Basketball,No,4,Good,3155,Europe,France,46.6034,1.8883
2024-03-03,16:45:52,84.196.237.98,GET,/home,304,Female,Baseball,Yes,1,Average,4665,Africa,Zimbabwe,-19.0154,29.1549
2024-05-05,18:14:04,18.61.254.125,POST,/home,200,Female,Swimming,Yes,2,Poor,2444,North America,Costa Rica,9.7489,-83.7534
2024-01-19,05:31:06,173.64.231.184,PUT,/fixtures,404,Male,Tennis,Yes,2,Good,9729,Africa,Egypt,26.8206,30.8025
2024-02-02,01:35:15,24.236.173.11,PUT,/teams,200,Female,Netball,Yes,4,Good,9206,Africa,Tanzania,-6.369,34.8888
2024-01-03,05:00:19,65.206.157.97,POST,/about,200,Female,Tennis,No,4,Excellent,5697,North America,Dominican Republic,18.7357,-70.1627
2024-01-07,15:50:11,196.145.81.198,POST,/fixtures,200,Male,Baseball,Yes,4,Excellent,4678,Europe,Ukraine,48.3794,31.1656
2024-04-14,21:55:23,40.162.193.250,GET,/gallery,304,Male,Football,Yes,1,Poor,1671,South America,Ecuador,-1.8312,-78.1834
2024-02-26,23:46:43,175.197.205.16,PUT,/gallery,200,Female,Football,No,3,Poor,8362,Africa,Ghana,7.9465,-1.0232
2024-04-12,08:19:15,23.141.62.212,GET,/fixtures,200,Female,Basketball,Yes,2,Good,8715,Africa,Algeria,28.0339,1.6596
2024-05-13,00:09:07,190.48.109.0,POST,/shop,200,Female,Swimming,Yes,4,Average,779,South America,Paraguay,-23.4425,-58.4438
2024-05-14,12:32:27,162.155.74.204,PUT,/teams,304,Female,Baseball,Yes,5,Average,5404,South America,Brazil,-14.235,-51.9253
2024-03-17,12:05:47,111.58.235.243,GET,/fanzone,304,Male,Baseball,No,4,Good,3257,Europe,Spain,40.4637,-3.7492
2023-11-20,08:16:31,26.228.148.199,POST,/home,200,Female,Baseball,Yes,2,Excellent,889,Asia,Philippines,12.8797,121.774
2023-12-09,02:30:55,91.100.223.151,PUT,/fanzone,404,Male,Football,No,1,Average,8703,South America,Brazil,-14.235,-51.9253
2024-01-10,10:37:06,31.26.95.62,POST,/events,404,Female,Football,No,5,Good,9326,South America,Peru,-9.19,-75.0152
2024-02-28,20:43:45,69.175.187.156,PUT,/shop,200,Female,Netball,Yes,5,Excellent,2335,Europe,United Kingdom,55.3781,-3.436
2024-01-21,07:57:38,1.193.96.148,PUT,/fanzone,200,Female,Boxing,No,3,Excellent,3059,Asia,China,35.8617,104.1954
2024-02-16,21:03:48,172.89.79.249,POST,/tickets,404,Female,Tennis,Yes,4,Excellent,7173,Europe,Ukraine,48.3794,31.1656
2024-02-23,20:05:09,93.238.127.98,GET,/players,304,Female,Basketball,Yes,5,Average,5494,North America,Jamaica,18.1096,-77.2975
2023-12-23,13:22:23,197.211.70.68,GET,/fixtures,404,Male,Football,No,4,Poor,10471,North America,Guatemala,15.7835,-90.2308
2024-03-06,19:30:00,66.122.1.72,PUT,/shop,200,Female,Tennis,Yes,5,Good,4318,Asia,Iran,32.4279,53.688
2024-01-13,00:25:57,88.91.19.181,GET,/shop,404,Male,Basketball,No,3,Poor,8447,North America,Jamaica,18.1096,-77.2975
2024-04-22,21:16:00,144.4.116.102,GET,/about,304,Female,Tennis,No,2,Excellent,6660,Africa,Kenya,-0.0236,37.9062
2024-03-22,03:57:24,182.47.208.221,GET,/about,200,Female,Boxing,Yes,3,Average,9872,Asia,Indonesia,-0.7893,113.9213
2023-12-04,12:17:40,19.77.188.107,GET,/gallery,304,Female,Netball,Yes,5,Good,7185,Europe,United Kingdom,55.3781,-3.436
2024-03-17,05:35:32,59.222.117.17,GET,/contact,304,Female,Swimming,No,4,Good,5675,Europe,Poland,51.9194,19.1451
2024-01-19,11:30:36,117.73.58.165,POST,/tickets,200,Male,Netball,No,4,Average,8929,Asia,Pakistan,30.3753,69.3451
2023-12-16,17:07:59,176.89.232.174,GET,/home,304,Female,Swimming,Yes,1,Excellent,1257,North America,Honduras,15.2,-86.2419
2023-12-08,10:03:16,129.150.248.86,POST,/teams,304,Female,Basketball,Yes,3,Poor,1300,North America,United States,37.0902,-95.7129
2024-04-16,18:06:56,46.207.32.196,POST,/fixtures,200,Male,Basketball,Yes,5,Poor,770,Asia,Iran,32.4279,53.688
2024-03-20,13:27:55,199.207.28.76,GET,/gallery,304,Female,Netball,No,1,Average,6534,Europe,Netherlands,52.1326,5.2913
2023-11-28,12:16:55,116.108.84.110,GET,/news,200,Male,Boxing,Yes,5,Good,2555,Europe,United Kingdom,55.3781,-3.436
2024-04-27,09:37:09,81.144.14.252,PUT,/players,200,Male,Football,No,5,Excellent,3644,North America,United States,37.0902,-95.7129
2024-03-10,10:09:02,202.211.136.175,POST,/about,404,Female,Netball,Yes,3,Poor,5020,Europe,Belgium,50.5039,4.4699
2024-01-27,03:12:34,63.59.140.75,POST,/contact,404,Male,Netball,Yes,2,Average,681,North America,Panama,8.538,-80.7821
2024-03-13,08:23:39,131.237.138.240,PUT,/home,200,Male,Boxing,No,1,Excellent,4907,South America,Colombia,4.5709,-74.2973
2024-01-23,13:16:21,188.156.157.41,POST,/teams,304,Male,Football,No,4,Average,1128,Africa,Egypt,26.8206,30.8025
2024-04-30,10:47:04,131.178.231.243,PUT,/gallery,404,Female,Netball,Yes,5,Average,7503,Asia,Japan,36.2048,138.2529
2023-12-09,16:26:53,111.187.54.219,PUT,/home,304,Female,Basketball,Yes,1,Good,7412,Europe,Poland,51.9194,19.1451
2023-11-17,19:46:22,210.186.236.187,GET,/gallery,404,Female,Football,No,5,Good,659,Asia,Iran,32.4279,53.688
2024-05-08,01:07:11,156.117.202.52,PUT,/shop,304,Male,Basketball,Yes,5,Excellent,1629,Africa,Ghana,7.9465,-1.0232
2024-01-11,10:13:34,101.247.240.93,GET,/news,200,Male,Basketball,No,5,Average,7557,Asia,Turkey,38.9637,35.2433
2023-12-11,13:35:14,83.88.17.48,PUT,/events,200,Female,Tennis,Yes,3,Excellent,9249,Europe,Belgium,50.5039,4.4699
2024-03-24,21:49:55,187.43.224.97,PUT,/tickets,404,Female,Swimming,No,1,Average,5087,Asia,Philippines,12.8797,121.774
2024-01-19,19:17:48,55.187.20.181,PUT,/players,304,Female,Swimming,Yes,5,Excellent,3839,North America,Mexico,23.6345,-102.5528
2024-04-11,09:05:05,119.90.170.35,GET,/about,304,Female,Basketball,No,5,Average,4617,South America,Colombia,4.5709,-74.2973
2024-05-11,19:23:52,198.67.125.109,PUT,/gallery,304,Male,Football,Yes,2,Good,5626,Europe,Ukraine,48.3794,31.1656
2024-02-17,14:37:08,222.15.79.153,POST,/tickets,404,Male,Netball,No,2,Poor,2430,North America,Costa Rica,9.7489,-83.7534
2024-04-07,05:24:32,25.1.20.86,GET,/players,200,Male,Boxing,Yes,2,Excellent,1803,Europe,Germany,51.1657,10.4515
2024-04-08,19:15:02,72.164.81.200,POST,/teams,200,Male,Swimming,No,4,Excellent,6621,South America,Peru,-9.19,-75.0152
2024-05-09,17:53:23,114.9.221.111,PUT,/fixtures,304,Female,Netball,No,3,Excellent,7201,South America,Colombia,4.5709,-74.2973
2024-03-28,23:10:49,33.62.246.231,PUT,/fixtures,304,Male,Netball,Yes,3,Average,9264,Asia,India,20.5937,78.9629
2024-05-13,01:47:47,121.248.248.182,POST,/contact,304,Male,Basketball,No,1,Excellent,1441,Africa,Algeria,28.0339,1.6596
2024-05-03,14:01:39,30.100.233.7,POST,/shop,304,Female,Football,No,2,Average,6290,North America,Mexico,23.6345,-102.5528
2023-12-28,04:28:04,19.149.196.83,POST,/news,404,Female,Football,Yes,5,Excellent,4379,Europe,Poland,51.9194,19.1451
2024-04-12,10:03:08,174.38.252.0,PUT,/teams,304,Male,Football,Yes,5,Good,5281,Africa,Ghana,7.9465,-1.0232
2024-01-26,00:59:03,99.49.71.160,PUT,/gallery,304,Male,Boxing,Yes,3,Excellent,6843,South America,Paraguay,-23.4425,-58.4438
2023-11-27,15:23:47,44.89.107.230,GET,/players,200,Female,Football,Yes,1,Good,705,Africa,Botswana,-22.3285,24.6849
2024-02-11,16:55:53,7.203.131.80,GET,/about,304,Male,Netball,Yes,2,Poor,8210,North America,Costa Rica,9.7489,-83.7534
2024-02-29,03:54:04,191.84.53.224,PUT,/home,200,Male,Swimming,No,5,Good,10184,Africa,Tanzania,-6.369,34.8888
2023-12-18,05:56:04,161.180.182.79,GET,/events,304,Female,Football,Yes,3,Good,5808,Asia,Vietnam,14.0583,108.2772
2023-12-28,17:45:17,70.90.153.167,PUT,/news,404,Male,Football,No,2,Poor,2691,North America,Cuba,21.5218,-77.7812
2024-01-13,23:48:38,78.237.41.147,GET,/fanzone,200,Male,Basketball,No,4,Excellent,2190,Europe,Germany,51.1657,10.4515
2024-01-30,01:21:57,209.247.126.214,POST,/gallery,304,Male,Netball,Yes,3,Average,1026,North America,United States,37.0902,-95.7129
2024-04-17,22:25:06,182.175.19.144,PUT,/gallery,200,Female,Tennis,Yes,1,Excellent,6748,North America,Honduras,15.2,-86.2419
2024-03-13,23:16:05,67.213.107.241,PUT,/tickets,200,Male,Tennis,No,3,Good,9230,Africa,Tanzania,-6.369,34.8888
2024-03-11,00:31:25,200.225.18.3,POST,/about,304,Female,Football,No,3,Poor,2651,Asia,Japan,36.2048,138.2529
2024-05-03,00:42:23,139.52.35.48,POST,/shop,304,Male,Boxing,Yes,3,Poor,10864,Asia,Philippines,12.8797,121.774
2023-11-29,06:36:06,92.64.30.226,GET,/tickets,304,Male,Swimming,Yes,1,Excellent,5339,Europe,Poland,51.9194,19.1451
2024-01-19,22:35:59,56.150.27.123,POST,/fixtures,304,Male,Baseball,No,5,Excellent,653,North America,Cuba,21.5218,-77.7812
2024-04-14,18:11:28,168.233.240.221,POST,/news,304,Male,Swimming,No,3,Excellent,6633,Africa,Tanzania,-6.369,34.8888
2024-02-24,10:38:04,7.94.83.121,POST,/fixtures,304,Male,Swimming,Yes,1,Good,5565,Europe,Ukraine,48.3794,31.1656
2024-03-15,09:57:33,167.186.146.244,POST,/contact,200,Male,Boxing,Yes,5,Average,10369,Africa,Ghana,7.9465,-1.0232
2024-03-20,17:13:48,59.228.25.253,POST,/home,200,Female,Baseball,Yes,5,Poor,11007,Europe,Belgium,50.5039,4.4699
2024-02-29,18:53:50,78.199.74.8,POST,/about,304,Female,Netball,No,3,Average,10457,Asia,Indonesia,-0.7893,113.9213
2023-12-25,03:21:22,44.251.200.177,GET,/fixtures,200,Female,Swimming,No,4,Poor,8084,South America,Uruguay,-32.5228,-55.7658
2024-03-24,03:42:57,104.5.58.144,GET,/gallery,404,Male,Swimming,Yes,4,Poor,3638,Europe,Netherlands,52.1326,5.2913
2023-12-27,23:46:02,51.172.66.102,PUT,/fanzone,304,Male,Baseball,Yes,1,Excellent,2605,North America,United States,37.0902,-95.7129
2023-12-13,02:25:35,39.113.243.37,GET,/events,200,Male,Boxing,No,4,Good,5106,Africa,Ghana,7.9465,-1.0232
2024-03-29,01:53:01,56.141.188.225,GET,/events,304,Male,Boxing,No,4,Good,10499,Asia,Philippines,12.8797,121.774
2024-04-14,23:17:12,30.12.227.250,POST,/home,200,Male,Boxing,Yes,1,Good,9188,North America,Guatemala,15.7835,-90.2308
2024-02-03,03:14:00,178.128.17.224,PUT,/about,200,Male,Baseball,No,1,Average,2949,Africa,Ghana,7.9465,-1.0232
2024-03-13,09:47:13,173.184.73.205,POST,/contact,404,Female,Tennis,Yes,2,Poor,9411,South America,Chile,-35.6751,-71.543
2024-01-25,15:00:07,108.234.120.4,GET,/fixtures,404,Female,Baseball,Yes,4,Average,8475,Africa,Morocco,31.7917,7.0926
2024-01-23,16:01:15,24.25.110.34,GET,/teams,404,Male,Football,Yes,2,Good,5468,Europe,Germany,51.1657,10.4515
2023-11-15,10:12:59,204.196.108.188,POST,/home,304,Female,Baseball,Yes,1,Average,994,North America,Costa Rica,9.7489,-83.7534
2023-12-24,06:49:39,221.37.193.59,POST,/fanzone,404,Female,Tennis,No,1,Poor,2429,Europe,Netherlands,52.1326,5.2913
2024-01-09,17:42:06,180.228.26.243,GET,/players,304,Male,Boxing,Yes,2,Average,9785,South America,Brazil,-14.235,-51.9253
2024-03-25,17:26:38,109.67.202.70,POST,/players,200,Male,Tennis,Yes,4,Excellent,4481,South America,Brazil,-14.235,-51.9253
2023-12-15,12:03:57,211.112.250.179,PUT,/fixtures,200,Male,Football,No,4,Excellent,7650,South America,Ecuador,-1.8312,-78.1834
2024-03-06,22:55:08,200.106.224.142,PUT,/about,404,Female,Tennis,No,5,Average,10271,Africa,Egypt,26.8206,30.8025
2024-05-02,14:46:49,197.13.160.97,GET,/news,304,Female,Football,No,1,Good,10958,Asia,India,20.5937,78.9629
2024-04-03,18:36:49,24.82.46.83,PUT,/players,200,Male,Baseball,No,3,Good,7309,South America,Argentina,-38.4161,-63.6167
2024-04-30,08:42:20,183.52.114.172,PUT,/news,304,Male,Boxing,No,5,Excellent,9988,South America,Ecuador,-1.8312,-78.1834
2024-03-24,21:09:51,119.36.29.133,GET,/gallery,304,Female,Football,No,5,Poor,1489,Asia,China,35.8617,104.1954
2024-02-05,13:14:48,46.131.68.191,POST,/fanzone,404,Male,Netball,No,5,Average,6913,Europe,Netherlands,52.1326,5.2913
2024-03-04,16:43:15,101.159.253.72,POST,/teams,404,Male,Tennis,Yes,5,Poor,11008,Europe,Italy,41.8719,12.5674
2024-04-22,10:21:34,24.168.49.183,GET,/contact,200,Male,Football,No,5,Average,6299,South America,Paraguay,-23.4425,-58.4438
2023-11-22,13:30:30,161.133.198.112,PUT,/shop,200,Female,Netball,Yes,4,Poor,1636,North America,Mexico,23.6345,-102.5528
2023-11-20,02:14:18,170.12.185.17,POST,/shop,304,Male,Swimming,No,2,Good,6370,Asia,Indonesia,-0.7893,113.9213
2024-02-15,02:58:16,119.32.216.246,POST,/home,304,Male,Tennis,Yes,4,Excellent,9709,South America,Chile,-35.6751,-71.543
2023-11-29,16:55:44,1.240.55.106,POST,/news,304,Female,Basketball,Yes,1,Average,4077,North America,Panama,8.538,-80.7821
2024-03-03,21:05:10,128.100.230.145,GET,/shop,304,Female,Basketball,Yes,5,Average,9603,Europe,Romania,45.9432,24.9668
2024-04-13,14:16:53,129.111.119.77,GET,/shop,304,Female,Boxing,No,2,Poor,9246,Europe,Poland,51.9194,19.1451
2024-04-10,06:59:03,195.114.133.75,POST,/home,200,Female,Baseball,Yes,4,Poor,6370,Asia,Vietnam,14.0583,108.2772
2024-01-28,17:32:17,12.227.146.196,GET,/events,200,Male,Basketball,No,5,Average,3144,South America,Chile,-35.6751,-71.543
2024-04-06,20:49:46,24.121.161.93,GET,/tickets,404,Male,Swimming,No,3,Excellent,7221,South America,Venezuela,6.4238,-66.5897
2024-03-10,04:28:49,146.31.142.171,GET,/home,404,Female,Boxing,No,2,Average,8412,Africa,Zimbabwe,-19.0154,29.1549
2024-05-03,20:28:09,148.119.207.121,PUT,/fanzone,304,Female,Swimming,Yes,4,Average,4065,South America,Chile,-35.6751,-71.543
2024-01-22,07:29:37,72.90.59.249,PUT,/players,404,Male,Swimming,No,4,Average,953,Asia,China,35.8617,104.1954
2024-03-20,09:32:36,194.103.165.76,GET,/news,200,Male,Basketball,No,1,Poor,8273,Asia,Indonesia,-0.7893,113.9213
2024-05-07,15:49:44,129.51.20.11,PUT,/events,200,Male,Boxing,Yes,4,Excellent,11015,North America,Canada,56.1304,-106.3468
2023-12-15,19:27:50,7.232.60.40,POST,/news,404,Female,Tennis,No,4,Poor,4868,North America,Mexico,23.6345,-102.5528
2024-03-26,10:34:54,5.14.145.141,GET,/about,200,Male,Baseball,Yes,1,Excellent,8350,Asia,Philippines,12.8797,121.774
2024-01-05,02:05:30,92.86.195.50,PUT,/gallery,304,Female,Netball,No,1,Good,4630,Asia,Philippines,12.8797,121.774
2024-02-29,06:45:13,215.171.221.221,PUT,/shop,200,Female,Boxing,No,5,Excellent,5554,South America,Bolivia,-16.2902,-63.5887
2024-03-16,07:46:43,153.40.176.144,PUT,/fixtures,200,Male,Netball,Yes,5,Good,5238,North America,Mexico,23.6345,-102.5528
2024-03-29,23:49:17,122.154.145.32,POST,/about,404,Male,Basketball,Yes,3,Poor,3420,Africa,Algeria,28.0339,1.6596
2023-12-28,07:19:25,71.126.124.122,GET,/players,404,Male,Basketball,Yes,2,Average,1492,Europe,Germany,51.1657,10.4515
2024-05-05,12:32:37,202.11.143.135,POST,/gallery,304,Male,Tennis,Yes,3,Excellent,3216,Europe,United Kingdom,55.3781,-3.436
2024-05-13,15:47:45,97.222.181.110,POST,/about,404,Male,Boxing,No,3,Excellent,3378,Asia,Pakistan,30.3753,69.3451
2024-01-08,12:08:12,212.109.115.123,GET,/shop,200,Male,Basketball,No,4,Average,9914,South America,Paraguay,-23.4425,-58.4438
2024-04-02,00:55:11,61.154.112.195,GET,/about,200,Female,Baseball,No,3,Excellent,3241,South America,Chile,-35.6751,-71.543
2024-05-01,08:26:18,39.53.245.188,PUT,/gallery,304,Male,Football,No,2,Good,6126,Europe,France,46.6034,1.8883
2024-01-11,18:54:29,219.168.200.173,PUT,/events,404,Male,Baseball,No,4,Good,10372,North America,Mexico,23.6345,-102.5528
2024-01-12,22:37:08,150.250.143.207,POST,/tickets,200,Female,Basketball,Yes,4,Good,4357,Asia,Indonesia,-0.7893,113.9213
2024-02-16,22:52:22,196.243.70.239,PUT,/home,304,Female,Basketball,Yes,2,Excellent,5699,Africa,South Africa,-30.5595,22.9375
2024-01-30,22:03:23,35.234.46.200,PUT,/shop,304,Female,Football,No,1,Good,1353,Africa,Algeria,28.0339,1.6596
2024-02-25,16:19:31,106.66.219.160,POST,/teams,304,Male,Tennis,No,4,Good,7967,South America,Venezuela,6.4238,-66.5897
2023-12-13,07:04:52,60.190.40.32,PUT,/news,404,Male,Netball,No,3,Average,10095,Africa,Botswana,-22.3285,24.6849
2023-11-24,06:28:19,61.88.35.191,GET,/about,200,Female,Netball,Yes,1,Poor,2929,Europe,Ukraine,48.3794,31.1656
2024-02-15,02:48:59,39.20.221.244,PUT,/shop,404,Male,Tennis,Yes,5,Excellent,10932,Africa,South Africa,-30.5595,22.9375
2024-01-29,22:03:44,108.79.38.153,PUT,/contact,200,Female,Baseball,No,5,Excellent,6226,Africa,Egypt,26.8206,30.8025
2024-01-02,23:11:24,171.231.40.15,PUT,/teams,200,Female,Football,Yes,4,Excellent,10004,Africa,Nigeria,9.082,8.6753
2024-05-12,10:34:58,192.36.227.252,POST,/events,200,Male,Basketball,No,5,Excellent,1380,Europe,Romania,45.9432,24.9668
2024-05-02,12:06:37,171.246.137.9,GET,/contact,200,Male,Basketball,Yes,4,Poor,9445,Europe,Belgium,50.5039,4.4699
2024-01-13,20:12:22,151.189.23.166,POST,/fanzone,404,Male,Tennis,No,2,Average,8980,North America,Canada,56.1304,-106.3468
2023-12-14,02:54:30,92.190.41.205,POST,/teams,200,Female,Baseball,Yes,1,Average,3035,Africa,Kenya,-0.0236,37.9062
2024-01-25,13:25:06,14.133.144.142,PUT,/fixtures,304,Female,Basketball,No,2,Poor,7543,Europe,United Kingdom,55.3781,-3.436
2024-02-22,03:52:53,215.221.195.18,PUT,/teams,404,Female,Football,No,4,Average,9708,North America,Jamaica,18.1096,-77.2975
2024-01-21,15:36:18,131.161.150.16,GET,/gallery,200,Female,Football,No,1,Poor,3899,Africa,Nigeria,9.082,8.6753
2024-02-04,09:55:01,199.115.106.72,PUT,/contact,304,Male,Tennis,No,3,Excellent,8025,Asia,Vietnam,14.0583,108.2772
2024-04-06,18:47:37,47.117.7.146,GET,/contact,200,Male,Boxing,No,5,Poor,10611,Africa,Botswana,-22.3285,24.6849
2023-12-08,22:24:55,185.80.242.240,GET,/tickets,404,Female,Basketball,Yes,2,Excellent,7324,Asia,Philippines,12.8797,121.774
2024-05-01,08:22:07,66.157.16.42,POST,/news,404,Female,Swimming,Yes,1,Poor,3709,Europe,Netherlands,52.1326,5.2913
2024-01-24,04:49:44,222.83.21.238,POST,/events,200,Female,Football,Yes,3,Good,6616,North America,Guatemala,15.7835,-90.2308
2024-03-06,10:38:54,164.85.75.141,POST,/players,200,Female,Netball,No,1,Average,5741,North America,United States,37.0902,-95.7129
2024-05-04,04:45:58,92.148.11.39,GET,/contact,404,Male,Tennis,Yes,1,Excellent,10594,Asia,Pakistan,30.3753,69.3451
2024-05-01,14:19:17,47.133.143.88,POST,/news,304,Male,Tennis,Yes,5,Excellent,5378,North America,Mexico,23.6345,-102.5528
2024-01-06,09:47:04,27.92.48.124,POST,/shop,304,Female,Swimming,Yes,5,Average,10241,Europe,Germany,51.1657,10.4515
2024-03-02,14:46:02,212.235.202.215,PUT,/teams,200,Female,Football,Yes,3,Good,7037,Africa,Nigeria,9.082,8.6753
2023-12-05,14:55:09,43.146.158.19,GET,/teams,404,Male,Baseball,No,5,Good,9569,Africa,Botswana,-22.3285,24.6849
2024-05-04,05:54:24,194.125.160.14,GET,/tickets,304,Male,Baseball,Yes,3,Good,10410,Europe,Spain,40.4637,-3.7492
2023-12-03,23:57:42,112.157.212.248,GET,/news,404,Male,Netball,Yes,1,Good,4451,Africa,Tanzania,-6.369,34.8888
2024-04-18,11:35:49,77.130.251.151,POST,/events,304,Female,Tennis,No,5,Poor,7533,North America,Costa Rica,9.7489,-83.7534
2024-04-15,20:41:14,64.61.237.16,POST,/players,304,Female,Tennis,Yes,4,Poor,5789,Asia,Pakistan,30.3753,69.3451
2023-12-18,06:14:02,7.2.144.7,GET,/shop,404,Male,Netball,Yes,3,Poor,1537,North America,Costa Rica,9.7489,-83.7534
2024-01-31,00:24:05,12.112.4.24,PUT,/fanzone,200,Male,Tennis,Yes,3,Good,2875,Asia,Indonesia,-0.7893,113.9213
2024-02-28,01:49:45,58.10.53.95,PUT,/home,404,Male,Netball,Yes,5,Average,3454,Africa,Ghana,7.9465,-1.0232
2024-01-18,11:57:37,186.214.20.103,PUT,/about,304,Male,Tennis,Yes,4,Good,2148,Africa,Zimbabwe,-19.0154,29.1549
2023-11-24,13:34:54,137.4.237.59,PUT,/fanzone,304,Male,Boxing,No,1,Excellent,7232,Europe,Italy,41.8719,12.5674
2024-04-23,01:52:28,68.29.31.222,GET,/news,200,Female,Tennis,No,1,Average,8383,Asia,China,35.8617,104.1954
2023-12-27,10:51:21,121.37.65.176,GET,/players,200,Female,Basketball,No,2,Poor,4480,Africa,Kenya,-0.0236,37.9062
2024-04-08,18:58:15,102.109.76.46,GET,/contact,404,Male,Swimming,No,3,Excellent,819,Europe,Germany,51.1657,10.4515
2024-03-28,22:04:08,214.178.34.0,PUT,/news,200,Female,Tennis,Yes,5,Poor,10584,Europe,Germany,51.1657,10.4515
2023-12-21,18:20:45,141.163.62.79,PUT,/home,200,Male,Baseball,Yes,3,Good,7387,Europe,Ukraine,48.3794,31.1656
2023-12-02,00:30:06,206.52.79.100,PUT,/about,404,Female,Baseball,Yes,4,Average,1813,Europe,Belgium,50.5039,4.4699
2024-02-16,17:07:37,215.246.187.76,PUT,/gallery,404,Male,Netball,Yes,1,Good,10598,Asia,Indonesia,-0.7893,113.9213
2024-03-03,23:12:25,198.184.160.223,POST,/home,304,Female,Boxing,No,4,Good,8548,Asia,Indonesia,-0.7893,113.9213
